LTKBID,CompoundName,SeverityClass,LabelSection,vDILI-Concern,Comment,compound_name,smiles,molecule_chembl_id,CAS_number,mw,alogp,prodrug,livertox_score,DILI_label,DILI_label_binary,livertox_mechanism_summary,v2_class,primary_label,name_norm,structure_source,resolved_smiles,pubchem_cid,pubchem_inchikey,parse_ok,standardized_smiles,inchikey,scaffold_smiles,fragment_count,largest_fragment_fraction,formal_charge,mol_wt,heavy_atoms,carbon_atoms,metal_atoms,tpsa,clogp,hbd,hba,rot_bonds,ring_count,fraction_csp3,eligible,exclusion_reasons,v1_label_raw,v1_class,dilimap_validation,dilimap_total_cmax_uM,structure_source_round03,structure_source_round03b
LT00358,Sucralfate,0,No match,vNo-DILI-concern,Unchanged,Sucralfate,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O,CHEMBL2367706,,2072.71,,0.0,,No DILI,No DILI,,no,0.0,sucralfate,DILImap_metadata,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O.O[Al](O)O,,,True,O=S(=O)(O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O)O[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,DOSTXGNEHLRCCN-GQRKCPRYSA-N,C1CCC(OC2CCCO2)OC1,9.0,0.4909090909090909,0.0,968.7820000000008,54.0,11.0,0.0,536.49,-6.821300000000004,8.0,27.0,20.0,2.0,1.0,True,,No-DILI-Concern,no,False,,,
LT00920,Sufentanil citrate,0,No match,vNo-DILI-concern,Unchanged,Sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CHEMBL658,,386.56,4.21,0.0,E,No DILI,No DILI,,no,0.0,sufentanil citrate,DILImap_metadata,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,,,True,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,GGCSSNBKKAUURC-UHFFFAOYSA-N,c1ccc(NC2CCN(CCc3cccs3)CC2)cc1,1.0,1.0,0.0,386.56100000000015,27.0,22.0,0.0,32.78,4.214800000000004,0.0,4.0,8.0,3.0,0.5,True,,No-DILI-Concern,no,False,,,
LT03224,Sugammadex sodium,0,No match,vNo-DILI-concern,New,,,,,,,,,,,,no,0.0,sugammadex sodium,,C(CSC[C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])O)O)C(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],6918584.0,KMGKABOMYQLLDJ-VKHHSAQNSA-F,True,O=C(O)CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)O)O[C@@H]8CSCCC(=O)O)O[C@@H]7CSCCC(=O)O)O[C@@H]6CSCCC(=O)O)O[C@@H]5CSCCC(=O)O)O[C@@H]4CSCCC(=O)O)O[C@@H]3CSCCC(=O)O,WHRODDIHRRDWEW-VTHZAVIASA-N,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2,9.0,0.9411764705882353,0.0,2002.1760000000027,128.0,72.0,0.0,769.7600000000006,-7.681600000000054,24.0,48.0,40.0,30.0,0.8888888888888888,False,mw_above_1000;heavy_atoms_above_80,,other,False,,,PubChem_name_property
LT01816,suloctidil,8,Withdrawn,vMost-DILI-concern,Unchanged,Sulcotidil,,,,,,,,DILI (withdrawn),DILI,,most,1.0,suloctidil,,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,,,True,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,BFCDFTHTSVTWOG-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,337.5730000000001,23.0,20.0,0.0,32.26,5.559100000000006,2.0,3.0,12.0,1.0,0.7,True,,Most-DILI-Concern,most,False,,DILImap_metadata_offline,
LT00699,Sulfacarbamide,8,Withdrawn,vMost-DILI-concern,Unchanged,Sulfacarbamide,NC(=O)NS(=O)(=O)c1ccc(N)cc1,CHEMBL139877,,215.23,-0.37,0.0,,DILI (withdrawn),DILI,,most,1.0,sulfacarbamide,DILImap_metadata,NC(=O)NS(=O)(=O)c1ccc(N)cc1,,,True,NC(=O)NS(=O)(=O)c1ccc(N)cc1,WVAKABMNNSMCDK-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,215.234,14.0,7.0,0.0,115.27999999999999,-0.3742000000000003,3.0,4.0,2.0,1.0,0.0,True,,Most-DILI-Concern,most,False,232.309622264554,,
LT00146,Sulfadiazine,3,Adverse reactions,vLess-DILI-concern,Unchanged,Sulfadiazine,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,CHEMBL439,68-35-9,250.28,0.86,0.0,A,DILI (likely),DILI,"Cholestasis/Biliary, Hypersensitivity",less,,sulfadiazine,DILImap_metadata,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,,,True,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SEEPANYCNGTZFQ-UHFFFAOYSA-N,O=S(=O)(Nc1ncccn1)c1ccccc1,1.0,1.0,0.0,250.28300000000004,17.0,10.0,0.0,97.97,0.8596000000000001,2.0,5.0,3.0,2.0,0.0,True,,Less-DILI-Concern,less,False,223.54503675883,,
LT01933,Sulfamethizole,0,No match,vLess-DILI-concern,Unchanged,Sulfamethizole,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,CHEMBL1191,144-82-1,270.34,1.23,0.0,A,DILI (likely),DILI,,less,,sulfamethizole,DILImap_metadata,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,,,True,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,VACCAVUAMIDAGB-UHFFFAOYSA-N,O=S(=O)(Nc1nncs1)c1ccccc1,1.0,1.0,0.0,270.339,17.0,9.0,0.0,97.97,1.2295199999999997,2.0,6.0,3.0,2.0,0.1111111111111111,True,,Less-DILI-Concern,less,False,,,
LT00147,Sulfasalazine,5,Warnings & precautions,vMost-DILI-concern,Unchanged,Sulfasalazine,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,CHEMBL421,599-79-1,398.4,3.7,1.0,A,DILI (known),DILI,"Hepatitis, Cholestasis/Biliary, Hypersensitivity",most,1.0,sulfasalazine,DILImap_metadata,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,,,True,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-QZQOTICOSA-N,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1,1.0,1.0,0.0,398.4000000000001,28.0,18.0,0.0,141.31,3.7016000000000013,3.0,7.0,6.0,3.0,0.0,True,,Most-DILI-Concern,most,True,29.495,,
LT00632,Sulfathiazole,8,Withdrawn,vMost-DILI-concern,Unchanged,Sulfathiazole,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,CHEMBL437,72-14-0,255.32,1.53,0.0,,DILI (withdrawn),DILI,,most,1.0,sulfathiazole,DILImap_metadata,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,,,True,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,JNMRHUJNCSQMMB-UHFFFAOYSA-N,O=S(=O)(Nc1nccs1)c1ccccc1,1.0,1.0,0.0,255.32400000000004,16.0,9.0,0.0,85.08,1.5261,2.0,5.0,3.0,2.0,0.0,True,,Most-DILI-Concern,most,True,97.9163402788657,,
LT00148,Sulindac,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Sulindac,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,CHEMBL15770,38194-50-2,356.42,4.37,1.0,A,DILI (known),DILI,"Hepatitis, Necrosis, Cholestasis/Biliary, Immune-mediated, Hypersensitivity",most,1.0,sulindac,DILImap_metadata,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,,,True,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,MLKXDPUZXIRXEP-MFOYZWKCSA-N,C1=Cc2ccccc2C1=Cc1ccccc1,1.0,1.0,0.0,356.41800000000006,25.0,20.0,0.0,60.36,4.365500000000003,1.0,2.0,4.0,3.0,0.15,True,,Most-DILI-Concern,most,False,31.98563452,,
LT01779,Sumatriptan succinate,3,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,CHEMBL128,103628-48-4,295.41,1.32,0.0,E,No DILI,No DILI,,ambiguous,,sumatriptan succinate,DILImap_metadata,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,,,True,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,KQKPFRSPSRPDEB-UHFFFAOYSA-N,c1ccc2[nH]ccc2c1,1.0,1.0,0.0,295.408,20.0,14.0,0.0,65.2,1.3211999999999997,2.0,3.0,6.0,2.0,0.42857142857142855,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00565,Sunitinib malate,8,Box warning,vMost-DILI-concern,Unchanged,Sunitinib,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL535,341031-54-7,398.48,3.33,0.0,B,DILI (likely),DILI,"Necrosis, CYP, Encephalopathy, Immune-mediated, Hypersensitivity",most,1.0,sunitinib malate,DILImap_metadata,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,,,True,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,WINHZLLDWRZWRT-ATVHPVEESA-N,O=C1Nc2ccccc2C1=Cc1ccc[nH]1,1.0,1.0,0.0,398.48200000000014,29.0,22.0,0.0,77.23,3.3349400000000013,3.0,3.0,7.0,3.0,0.36363636363636365,True,,Most-DILI-Concern,most,False,,,
LT03766,Suvorexant,0,No match,vNo-DILI-concern,New,,,,,,,,,,,,no,0.0,suvorexant,,C[C@@H]1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl,24965990.0,JYTNQNCOQXFQPK-MRXNPFEDSA-N,True,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,JYTNQNCOQXFQPK-MRXNPFEDSA-N,O=C(c1ccccc1-n1nccn1)N1CCCN(c2nc3ccccc3o2)CC1,1.0,1.0,0.0,450.9300000000002,32.0,23.0,0.0,80.29,4.111320000000004,0.0,6.0,3.0,5.0,0.30434782608695654,True,,,other,False,,,PubChem_name_property
LT00448,Tacrolimus,5,Adverse reactions,vLess-DILI-concern,Unchanged,Tacrolimus,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,CHEMBL269732,104987-11-3,804.03,4.64,0.0,C,DILI (few cases),,"Hepatitis, CYP, Cholestasis/Biliary, Immune-mediated",less,,tacrolimus,DILImap_metadata,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,True,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,QJJXYPPXXYFBGM-LFZNUXCKSA-N,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,1.0,1.0,0.0,804.0310000000001,57.0,44.0,0.0,178.35999999999996,4.639000000000004,3.0,12.0,7.0,4.0,0.7727272727272727,True,,Less-DILI-Concern,less,False,,,
LT01129,Tadalafil,3,Adverse reactions,vLess-DILI-concern,Revised,Tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,CHEMBL779,171596-29-5,389.41,2.21,0.0,D,DILI (few cases),,"Hepatitis, CYP, Cholestasis/Biliary, Immune-mediated, Hypersensitivity",less,,tadalafil,DILImap_metadata,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,,,True,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,WOXKDUGGOYFFRN-IIBYNOLFSA-N,O=C1NCC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccc2c(c1)OCO2,1.0,1.0,0.0,389.4110000000002,29.0,22.0,0.0,74.87,2.2112999999999996,1.0,4.0,1.0,6.0,0.2727272727272727,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT03576,Tafamidis meglumine,0,No match,vNo-DILI-concern,New,,,,,,,,,,,,no,0.0,tafamidis meglumine,,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,24970412.0,DQJDBUPLRMRBAB-WZTVWXICSA-N,True,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,MBBZMMPHUWSWHV-BDVNFPICSA-N,,2.0,0.3939393939393939,0.0,195.215,13.0,7.0,0.0,113.18,-3.3582999999999976,6.0,6.0,6.0,0.0,1.0,True,,,other,False,,,PubChem_name_property
LT03898,Tafenoquine succinate,5,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,tafenoquine succinate,,CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC.C(CC(=O)O)C(=O)O,163761.0,CQBKFGJRAOXYIP-UHFFFAOYSA-N,True,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,LBHLFPGPEGDCJG-UHFFFAOYSA-N,c1ccc(Oc2cccc3ncccc23)cc1,2.0,0.8048780487804879,0.0,463.5000000000001,33.0,24.0,0.0,78.63000000000001,5.910820000000005,2.0,6.0,9.0,3.0,0.375,True,,,other,False,,,PubChem_name_property
LT03768,Talazoparib tosylate,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,talazoparib tosylate,,CC1=CC=C(C=C1)S(=O)(=O)O.CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,135565654.0,QUQKKHBYEFLEHK-QNBGGDODSA-N,True,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,O=c1[nH]nc2c3c(cccc13)NC(c1ccccc1)C2c1ncn[nH]1,2.0,0.717948717948718,0.0,380.35800000000006,28.0,19.0,0.0,88.49000000000001,2.6285000000000007,2.0,5.0,2.0,5.0,0.15789473684210525,True,,,other,False,,,PubChem_name_property
LT00152,Tamoxifen citrate,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL83,10540-29-1,371.52,6.0,1.0,B,DILI (likely),DILI,"Hepatitis, Cholestasis/Biliary, Steatosis, Fibrosis, Cirrhosis, Immune-mediated, Hypersensitivity",most,1.0,tamoxifen citrate,DILImap_metadata,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,,True,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NKANXQFJJICGDU-QPLCGJKRSA-N,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1.0,1.0,0.0,371.524,28.0,26.0,0.0,12.47,5.9961000000000055,0.0,2.0,8.0,3.0,0.23076923076923078,True,,Most-DILI-Concern,most,False,,,
LT00982,Tamsulosin hydrochloride,0,No match,vLess-DILI-concern,Unchanged,Tamsulosin,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CHEMBL836,106463-17-6,408.52,2.34,0.0,D,DILI (few cases),,"CYP, Cholestasis/Biliary, Hypersensitivity",less,,tamsulosin hydrochloride,DILImap_metadata,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,,,True,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DRHKJLXJIQTDTD-OAHLLOKOSA-N,c1ccc(CCNCCOc2ccccc2)cc1,1.0,1.0,0.0,408.5200000000001,28.0,20.0,0.0,99.88,2.3409000000000004,2.0,6.0,11.0,2.0,0.4,True,,Less-DILI-Concern,less,False,,,
LT00664,Tapentadol hydrochloride,0,No match,vNo-DILI-concern,Unchanged,Tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CHEMBL1201776,,221.34,3.08,0.0,,No DILI,No DILI,,no,0.0,tapentadol hydrochloride,DILImap_metadata,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,,,True,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,KWTWDQCKEHXFFR-SMDDNHRTSA-N,c1ccccc1,1.0,1.0,0.0,221.34399999999997,16.0,14.0,0.0,23.47,3.0835000000000017,1.0,2.0,5.0,1.0,0.5714285714285714,True,,No-DILI-Concern,no,False,,,
LT02884,Tasimelteon,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,tasimelteon,,CCC(=O)NC[C@@H]1C[C@H]1C2=C3CCOC3=CC=C2,10220503.0,PTOIAAWZLUQTIO-GXFFZTMASA-N,True,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,PTOIAAWZLUQTIO-GXFFZTMASA-N,c1cc2c(c(C3CC3)c1)CCO2,1.0,1.0,0.0,245.32199999999995,18.0,15.0,0.0,38.33,2.2512,1.0,2.0,4.0,3.0,0.5333333333333333,True,,,other,False,,,PubChem_name_property
LT00687,Tasosartan,8,Discontinued,vMost-DILI-concern,Unchanged,Tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,CHEMBL432162,,411.47,3.42,0.0,,DILI (likely),DILI,,most,1.0,tasosartan,DILImap_metadata,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,,,True,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,ADXGNEYLLLSOAR-UHFFFAOYSA-N,O=C1CCc2cncnc2N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.0,1.0,0.0,411.46900000000016,31.0,23.0,0.0,100.54999999999998,3.4199400000000013,1.0,6.0,4.0,5.0,0.21739130434782608,True,,Most-DILI-Concern,most,False,,,
LT03769,Tazemetostat hydrobromide,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,tazemetostat hydrobromide,,CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5.Br,71761627.0,UQRICAQPWZSJNF-UHFFFAOYSA-N,True,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,NSQSAUGJQHDYNO-UHFFFAOYSA-N,O=C(NCc1ccc[nH]c1=O)c1cc(NC2CCOCC2)cc(-c2ccc(CN3CCOCC3)cc2)c1,2.0,0.9767441860465116,0.0,572.75,42.0,34.0,0.0,86.9,4.734660000000004,2.0,6.0,9.0,5.0,0.47058823529411764,True,,,other,False,,,PubChem_name_property
LT02329,Technetium tc-99m exametazime kit,0,No match,vNo-DILI-concern,Unchanged,Exametazime,C/C(=N\O)C(C)NCC(C)(C)CNC(C)/C(C)=N/O,CHEMBL2218892,,272.39,1.67,0.0,,No DILI,No DILI,,no,0.0,technetium tc 99m exametazime kit,DILImap_metadata,C/C(=N\O)C(C)NCC(C)(C)CNC(C)/C(C)=N/O,,,True,C/C(=N\O)C(C)NCC(C)(C)CNC(C)/C(C)=N/O,BPNZYADGDZPRTK-MAEUFBSDSA-N,,1.0,1.0,0.0,272.393,19.0,13.0,0.0,89.24000000000001,1.668999999999999,4.0,6.0,8.0,0.0,0.8461538461538461,True,,No-DILI-Concern,no,False,,,
LT03770,Tecovirimat,0,No match,vNo-DILI-concern,New,,,,,,,,,,,,no,0.0,tecovirimat,,C1[C@@H]2[C@H]1[C@@H]3C=C[C@H]2[C@@H]4[C@H]3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F,16124688.0,CSKDFZIMJXRJGH-VWLPUNTISA-N,True,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,CSKDFZIMJXRJGH-VWLPUNTISA-N,O=C(NN1C(=O)C2C3C=CC(C4CC34)C2C1=O)c1ccccc1,1.0,1.0,0.0,376.334,27.0,19.0,0.0,66.48,2.4033000000000007,1.0,3.0,2.0,6.0,0.42105263157894735,True,,,other,False,,,PubChem_name_property
LT03771,Tedizolid phosphate,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,tedizolid phosphate,,CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4C[C@@H](OC4=O)COP(=O)(O)O)F,11476460.0,QCGUSIANLFXSGE-GFCCVEGCSA-N,True,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,QCGUSIANLFXSGE-GFCCVEGCSA-N,O=C1OCCN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)cc1,1.0,1.0,0.0,450.3230000000002,31.0,17.0,0.0,152.79,1.5126999999999997,2.0,8.0,6.0,4.0,0.23529411764705882,True,,,other,False,,,PubChem_name_property
LT00485,Tegaserod maleate,3,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Tegaserod,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,CHEMBL76370,189188-57-6,301.39,2.81,0.0,E,No DILI,No DILI,,ambiguous,,tegaserod maleate,DILImap_metadata,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,,,True,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,IKBKZGMPCYNSLU-RGVLZGJSSA-N,c1ccc2[nH]ccc2c1,1.0,1.0,0.0,301.3940000000001,22.0,16.0,0.0,85.29,2.8145700000000007,4.0,3.0,7.0,2.0,0.375,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00577,Telbivudine,2,Warnings & precautions,Ambiguous-DILI-concern,Unchanged,Telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,CHEMBL374731,3424-98-4,242.23,-1.51,1.0,E,No DILI,No DILI,,ambiguous,,telbivudine,DILImap_metadata,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,,,True,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,IQFYYKKMVGJFEH-CSMHCCOUSA-N,O=c1ccn(C2CCCO2)c(=O)[nH]1,1.0,1.0,0.0,242.23099999999997,17.0,10.0,0.0,104.54999999999998,-1.5142799999999992,3.0,5.0,2.0,2.0,0.6,True,,Ambiguous DILI-concern,ambiguous,False,,,
